id,name,absolute_magnitude_h,is_potentially_hazardous,is_sentry_object,date_observed,est_diameter_min_km,est_diameter_max_km,relative_velocity_kmph,miss_distance_km,orbiting_body
54487941,(2024 TQ3),23.57,False,False,2024-10-22,0.0513517179,0.1148259319,30527.2873604216,24080138.997751985,Earth
54494254,(2024 UL),23.27,False,False,2024-10-22,0.0589596608,0.1318378096,45034.9781884819,12750628.519335411,Earth
54494471,(2024 US),27.96,False,True,2024-10-22,0.0068007213,0.0152068751,28169.4954438474,362486.425016427,Earth
54494718,(2024 UH1),28.52,False,False,2024-10-22,0.0052547853,0.0117500571,22700.0794368934,2534890.190040928,Earth
54495704,(2024 UV3),25.71,False,False,2024-10-22,0.0191670368,0.0428587972,47154.2134015591,8969890.873243151,Earth
54496009,(2024 UL4),22.47,False,False,2024-10-22,0.0852226386,0.1905636132,49622.669181482,19464386.283146754,Earth
3584587,(2011 UB276),23.13,False,False,2024-10-30,0.0628861456,0.1406176963,75513.8578737028,55115306.411182605,Earth
3648767,(2013 TH4),23.15,False,False,2024-10-30,0.0623096019,0.1393285055,62275.4391105904,52496776.740174875,Earth
3714590,(2015 FU284),28.3,False,False,2024-10-30,0.0058150704,0.0130028927,48981.8578750945,46964598.813468195,Earth
3774688,(2017 KB3),25.1,False,True,2024-10-30,0.0253837029,0.0567596853,78960.4208934494,69609402.33281164,Earth
3892697,(2019 VO3),25.9,False,False,2024-10-30,0.0175612318,0.0392681082,54862.6014521503,11671437.907515492,Earth
54110080,(2021 CV1),24.87,False,False,2024-10-30,0.0282198679,0.063101543,84967.9620148696,5520661.463800049,Earth
54138707,(2021 HZ),25.37,False,False,2024-10-30,0.0224158379,0.0501233372,48171.1516525415,57396461.75402358,Earth
54214728,(2021 UN7),23.36,False,False,2024-10-30,0.0565659358,0.1264852778,54564.6835074254,14829740.659061993,Earth
54495690,(2024 UE3),26.74,False,False,2024-10-30,0.0119276525,0.0266710417,49827.3279616339,1189963.047423079,Earth
54495423,(2024 UQ2),26.31,False,False,2024-10-30,0.0145396843,0.0325117225,53462.9965900867,1666274.362821294,Earth
54496198,(2024 UE6),27.11,False,False,2024-10-30,0.0100590039,0.0224926165,54005.5130993327,2548618.42753594,Earth
54495705,(2024 UW3),25.79,False,False,2024-10-30,0.0184737464,0.0413085527,18133.9508197613,13269795.42078848,Earth
54496203,(2024 UK6),25.48,False,False,2024-10-30,0.0213086029,0.0476474846,37847.8482747649,7543482.109174532,Earth
54496619,(2024 UL9),26.75,False,False,2024-10-30,0.0118728499,0.0265484994,26141.0396893345,4370618.787503914,Earth
54496614,(2024 UG9),32.61,False,False,2024-10-30,0.0007990151,0.001786652,73096.8516275573,8849.865914099,Earth
54496842,(2024 UB11),29.97,False,True,2024-10-30,0.0026949765,0.0060261506,53342.3413476119,61264.127550898,Earth
54499164,(2024 VG2),28.31,False,False,2024-10-30,0.0057883526,0.0129431498,77083.6822779179,708113.873193843,Earth
54497468,(2024 VC1),22.81,False,False,2024-10-30,0.0728710415,0.1629446024,84626.8305632114,8987240.635814272,Earth
54499271,(2024 VV2),23.57,False,False,2024-10-30,0.0513517179,0.1148259319,46910.4946174454,27708132.61095985,Earth
3601673,(2012 FT35),29.2,False,False,2024-10-31,0.0038419789,0.008590926,31458.2387018136,44984254.10467408,Earth
3879137,(2019 TK6),22.64,False,False,2024-10-31,0.0788052183,0.1762138252,25977.6836699024,46947871.96146797,Earth
3879226,(2019 UJ),26.9,False,False,2024-10-31,0.0110803882,0.0247765013,46183.2589050646,55702833.884426184,Earth
3883115,(2019 UQ8),25.64,False,False,2024-10-31,0.0197949759,0.0442629117,64905.7577661907,45111556.521480545,Earth
54016296,(2020 FS2),24.32,False,False,2024-10-31,0.0363542322,0.0812905344,58854.5507207045,38303469.5963439,Earth
54073370,(2020 UX),31.14,False,True,2024-10-31,0.0015723708,0.003515928,22449.46049883,11620938.289177677,Earth
54209493,(2021 TC16),24.96,False,False,2024-10-31,0.0270741591,0.0605396602,65730.8345655186,63543217.47074682,Earth
54236422,(2022 AP3),25.5,False,False,2024-10-31,0.0211132445,0.0472106499,20024.9743462448,61302527.93286681,Earth
54320729,(2022 UN11),27.18,False,False,2024-10-31,0.0097399107,0.0217791025,57800.4683810684,46588585.77896594,Earth
54322716,(2022 UD21),25.58,False,False,2024-10-31,0.0203495578,0.0455029946,42394.6536330506,4530831.329490403,Earth
54492951,(2024 TV20),23.51,False,False,2024-10-31,0.0527904029,0.1180429295,52726.0123890932,14559559.575546363,Earth
54494728,(2024 UU1),25.93,False,False,2024-10-31,0.0173202827,0.0387293295,64919.5860523349,501998.361741666,Earth
54495427,(2024 UU2),26.23,False,False,2024-10-31,0.0150853356,0.0337318359,40442.8408050276,7724017.970594131,Earth
54496012,(2024 UP4),27.41,False,False,2024-10-31,0.0087610261,0.01959025,39275.4481953124,1211991.199142496,Earth
54496384,(2024 UW6),26.97,False,False,2024-10-31,0.0107288945,0.0239905375,29004.8284576987,5473752.972251156,Earth
54496629,(2024 UZ9),24.47,False,False,2024-10-31,0.0339277435,0.0758647409,72645.5189731885,17916469.58128889,Earth
54496404,(2024 UH8),25.48,False,False,2024-10-31,0.0213086029,0.0476474846,32741.2149675502,17676814.960412275,Earth
54497454,(2024 VR),24.78,False,False,2024-10-31,0.0294140602,0.0657718381,45990.9165561113,5463825.23872392,Earth
54497451,(2024 VP),25.04,False,False,2024-10-31,0.0260948603,0.0583498816,37119.39839469,7894370.151490711,Earth
54497461,(2024 VU),25.91,False,False,2024-10-31,0.0174805453,0.0390876876,30190.6486791636,7915592.150208272,Earth
54497176,(2024 VJ),27.27,False,False,2024-10-31,0.0093444765,0.0208948847,25511.110487894,1172008.415784188,Earth
54497182,(2024 VN),25.11,False,False,2024-10-31,0.0252670754,0.0564988982,32232.3933798598,14323034.616909085,Earth
54497452,(2024 VQ),23.22,False,False,2024-10-31,0.0603330078,0.1349087066,44098.1257761943,19687905.397443466,Earth
54497463,(2024 VX),25.43,False,False,2024-10-31,0.021804944,0.0487573371,57796.4088941976,12640908.998420672,Earth
54502881,(2024 XL1),23.16,False,False,2024-10-31,0.0620233153,0.1386883492,30205.7202206676,25553910.193146225,Earth
54503852,(2024 XU5),25.37,False,False,2024-10-31,0.0224158379,0.0501233372,13294.3572631787,8214421.599823577,Earth
2497113,497113 (2004 EK1),22.29,False,False,2024-10-29,0.0925880583,0.2070331923,24944.1190203726,27431950.76792406,Earth
3394071,(2007 VY137),24.43,False,False,2024-10-29,0.0345585074,0.0772751717,47003.4798527153,7679200.034479553,Earth
3836927,(2018 XM5),24.4,False,False,2024-10-29,0.0350392641,0.0783501764,73239.9749517596,62829491.29882185,Earth
3879726,(2019 UU6),23.6,False,False,2024-10-29,0.0506471459,0.1132504611,82410.0738641676,33123685.279876858,Earth
54051098,(2020 PX4),21.37,False,False,2024-10-29,0.1414343753,0.3162568776,7176.4978940164,61289488.29436741,Earth
54209314,(2021 TB15),23.32,False,False,2024-10-29,0.0576175751,0.1288368146,67766.695399895,47606569.26002343,Earth
54218591,(2021 VC9),27.06,False,False,2024-10-29,0.0102933082,0.0230165369,48173.5637550709,40507126.18150541,Earth
54248849,(2022 ED),29.05,False,True,2024-10-29,0.0041167546,0.0092053431,12053.7813966533,45219190.27409281,Earth
54248964,(2022 EG1),26.32,False,False,2024-10-29,0.0144728805,0.0323623447,94660.8472959098,46883621.890351444,Earth
54487271,(2024 SU13),25.01,False,False,2024-10-29,0.026457876,0.0591616093,21586.2100069803,4182163.977795652,Earth
54488491,(2024 TX4),23.58,False,False,2024-10-29,0.0511157782,0.1142983547,44649.472589726,9821514.581519473,Earth
54490856,(2024 TY11),23.82,False,False,2024-10-29,0.0457672667,0.1023387195,32951.7590578729,10186484.914609594,Earth
54495692,(2024 UG3),26.27,False,False,2024-10-29,0.0148099972,0.0331161605,23485.8828933555,9603416.983790286,Earth
54496208,(2024 UP6),27.06,False,False,2024-10-29,0.0102933082,0.0230165369,31281.5522769872,6053303.722508681,Earth
54496615,(2024 UF9),26.16,False,False,2024-10-29,0.0155795524,0.0348369383,64712.8593672685,572807.237312813,Earth
54496409,(2024 UL8),26.6,False,False,2024-10-29,0.0127219879,0.0284472297,51795.3295255313,5118993.187461507,Earth
54496838,(2024 UX10),26.51,False,False,2024-10-29,0.0132603497,0.0296510433,55055.7642680752,3922044.712378139,Earth
54497053,(2024 VB),28.74,False,False,2024-10-29,0.004748484,0.010617933,16819.8603630587,1096593.900508925,Earth
54497453,(2024 UX17),22.91,False,False,2024-10-29,0.0695913044,0.1556108872,44470.9273740034,58116495.83981541,Earth
54497456,(2024 UY17),30.37,False,False,2024-10-29,0.0022415838,0.0050123337,31031.9958985475,443320.003454144,Earth
54496850,(2024 UK11),23.88,False,False,2024-10-29,0.0445199816,0.0995497053,12186.4624963413,25444443.88158625,Earth
54498338,(2024 UC21),28.65,False,False,2024-10-29,0.0049494276,0.0110672566,94118.7790239289,569324.957934101,Earth
54499681,(2024 UP27),25.2,False,False,2024-10-29,0.0242412481,0.0542050786,46847.013714869,2556988.772437541,Earth
2374158,374158 (2004 UL),18.64,True,False,2024-11-04,0.4972273129,1.1118340719,113209.8955895394,22365359.350677207,Earth
3476775,(2009 WB),24.32,False,False,2024-11-04,0.0363542322,0.0812905344,29916.3340105938,12973504.961182602,Earth
3695653,(2014 UC192),23.6,False,False,2024-11-04,0.0506471459,0.1132504611,53127.6111527497,23241781.673466623,Earth
3715997,(2015 HH),26.1,False,False,2024-11-04,0.0160160338,0.0358129403,49782.3810092442,54149485.67286308,Earth
3763283,(2016 VU1),24.6,False,False,2024-11-04,0.0319561887,0.0714562102,56942.245063242,30535709.58255644,Earth
54162241,(2019 WQ19),20.79,True,False,2024-11-04,0.1847374636,0.4130855266,116246.9840754082,52107269.25972885,Earth
54402369,(2023 VS),29.84,False,False,2024-11-04,0.0028612445,0.0063979373,15561.6954804754,5807945.084446837,Earth
54494738,(2024 UF2),24.38,False,False,2024-11-04,0.0353634784,0.0790751417,45951.7512992857,7463743.856421381,Earth
54496837,(2024 US10),24.17,False,False,2024-11-04,0.0389542616,0.087104377,81261.0189258275,12031740.472906087,Earth
54497181,(2024 VO),31.06,False,True,2024-11-04,0.0016313794,0.0036478753,11091.570752402,287836.414696012,Earth
54499165,(2024 VH2),22.86,False,False,2024-11-04,0.0712122941,0.1592355304,77643.6525729187,19463501.067670602,Earth
54498335,(2024 VO1),27.16,False,False,2024-11-04,0.009830033,0.0219806221,29920.026902247,2581788.4640553,Earth
54498336,(2024 VP1),28.42,False,False,2024-11-04,0.0055024357,0.0123038203,32215.2356922253,1284142.416401153,Earth
54505729,(2024 XF11),25.03,False,False,2024-11-04,0.0262153087,0.0586192124,14882.2169526851,9446930.296434443,Earth
3445070,(2009 BE58),21.72,True,False,2024-11-03,0.1203801767,0.2691782583,70691.7032154605,10625044.639041403,Earth
3478254,(2009 WV25),24.0,False,False,2024-11-03,0.0421264611,0.0941976306,92925.3936781224,73962954.65123086,Earth
3623684,(2013 AH53),25.7,False,False,2024-11-03,0.0192555078,0.0430566244,34595.6693841085,28127938.910966117,Earth
3699902,(2014 UV210),26.9,False,False,2024-11-03,0.0110803882,0.0247765013,32434.0162119235,37990719.06261936,Earth
3752902,(2016 JG12),22.55,False,False,2024-11-03,0.0821400526,0.1836707413,41542.5084020219,17045333.957466546,Earth
3763476,(2016 VG3),20.79,False,False,2024-11-03,0.1847374636,0.4130855266,55576.0934602344,72218952.04759751,Earth
3799682,(2018 CU14),27.6,False,False,2024-11-03,0.0080270317,0.0179489885,21059.2997290226,44279686.44898859,Earth
54017030,(2020 JV1),26.5,False,False,2024-11-03,0.0133215567,0.0297879063,30890.5914889475,48103274.011376426,Earth
54054543,(2020 SX2),23.0,False,False,2024-11-03,0.0667659413,0.1492931834,5544.8400086869,66640410.24038767,Earth
54087659,(2020 VX1),22.98,False,False,2024-11-03,0.067383719,0.1506745763,28258.1373769047,7440644.568992977,Earth
54087750,(2020 VH3),23.5,False,False,2024-11-03,0.0530340723,0.1185877909,43782.5160916884,40431480.25328504,Earth
54490867,(2024 TX13),24.56,False,False,2024-11-03,0.0325502986,0.0727846803,27520.5955432467,715065.162620198,Earth
54494720,(2024 UK1),25.97,False,False,2024-11-03,0.0170041519,0.0380224396,25675.5726012009,11934031.40202451,Earth
54495996,(2024 UX3),24.84,False,False,2024-11-03,0.0286124454,0.0639793729,38827.077218356,8881558.611812962,Earth
54496383,(2024 UV6),27.04,False,False,2024-11-03,0.010388551,0.0232295062,26579.7780320966,6659670.743671565,Earth
54496844,(2024 UE11),28.53,False,False,2024-11-03,0.0052306418,0.0116960705,29789.3444102761,890031.121345022,Earth
54497048,(2024 UU11),28.06,False,False,2024-11-03,0.0064946384,0.014522453,64791.6495412637,416883.33714391,Earth
54497052,(2024 VA),27.78,False,False,2024-11-03,0.0073884779,0.0165211388,45931.7381440997,458420.801406406,Earth
54498337,(2024 VQ1),26.0,False,False,2024-11-03,0.0167708462,0.0375007522,97269.2603213771,2228977.700155159,Earth
54499477,(2024 VV3),22.02,False,False,2024-11-03,0.1048467509,0.2344444622,71111.5551292518,15736901.230194986,Earth
54499724,(2024 VV4),24.75,False,False,2024-11-03,0.0298232505,0.0666868155,20627.7209384796,6032548.648662964,Earth
2002340,2340 Hathor (1976 UA),20.43,True,False,2024-11-02,0.2180494405,0.4875733714,93669.384687637,59481374.461400695,Earth
2503941,503941 (2003 UV11),19.62,True,False,2024-11-02,0.3166321257,0.708010957,82165.0473466081,14362642.328487728,Earth
3686282,(2014 RB13),19.11,False,False,2024-11-02,0.4004561582,0.8954471917,62259.7233554172,26043598.669758137,Earth
3747499,(2016 FC),26.6,False,False,2024-11-02,0.0127219879,0.0284472297,33869.2606328165,17704677.23458446,Earth
3884106,(2019 UM10),25.8,False,False,2024-11-02,0.0183888672,0.0411187571,32963.1507031274,26289415.78041217,Earth
54317187,(2022 UN2),21.47,False,False,2024-11-02,0.1350687798,0.3020229733,95560.8468669173,68761666.41886024,Earth
54402650,(2023 VK2),24.22,False,False,2024-11-02,0.0380675544,0.0851216393,77259.5830508198,74660002.45582527,Earth
54496034,(2024 UP5),25.58,False,False,2024-11-02,0.0203495578,0.0455029946,23633.1340564392,4411832.851091044,Earth
54496390,(2024 UP7),23.52,False,False,2024-11-02,0.052547853,0.1175005715,26892.7078467481,24971091.806533866,Earth
54496847,(2024 UG11),21.37,False,False,2024-11-02,0.1414343753,0.3162568776,125058.9260289953,38862101.08909338,Earth
54497937,(2024 VL1),26.2,False,False,2024-11-02,0.0152951935,0.0342010925,97589.2347157907,710143.347817837,Earth
54499162,(2024 VE2),24.18,False,False,2024-11-02,0.038775283,0.0867041687,78405.176455465,4853816.481812691,Earth
3653697,(2013 VX13),22.22,False,False,2024-11-01,0.0956213733,0.2138158908,77965.4744910857,22851336.962365046,Earth
3762435,(2016 VA),27.6,False,False,2024-11-01,0.0080270317,0.0179489885,76201.0471919862,565472.528545648,Earth
3781023,(2017 QW17),21.62,True,False,2024-11-01,0.1260535197,0.2818642388,100850.0471303656,49564273.58781516,Earth
3840753,(2019 FY2),27.4,False,False,2024-11-01,0.0088014652,0.0196806745,22111.8981651495,33176528.10949163,Earth
54016619,(2020 HG2),22.13,False,False,2024-11-01,0.099667824,0.2228640296,102958.009116673,19524525.76383057,Earth
54194976,(2021 PS70),20.1,False,False,2024-11-01,0.2538370294,0.5675968529,30960.9728199472,25374124.59496425,Earth
54245818,(2022 CO3),25.71,False,False,2024-11-01,0.0191670368,0.0428587972,52706.4323815022,64988015.58290476,Earth
54280028,(2022 KK1),22.88,False,False,2024-11-01,0.0705594158,0.1577756503,58901.5651673909,34007533.79053094,Earth
54496192,(2024 UT5),28.39,False,False,2024-11-01,0.0055789822,0.0124749835,51751.4066459089,1246636.569855796,Earth
54496194,(2024 UZ5),24.54,False,False,2024-11-01,0.0328514828,0.0734581487,53408.7233045075,8504566.893085383,Earth
54496394,(2024 UU7),27.12,False,False,2024-11-01,0.010012787,0.0223892723,36536.8345711315,1781949.38990052,Earth
54496845,(2024 UD11),29.36,False,True,2024-11-01,0.0035690693,0.0079806815,51950.7103510138,213934.797639846,Earth
54497462,(2024 VW),24.88,False,False,2024-11-01,0.0280902094,0.0628116177,53842.5984592148,10445905.423336124,Earth
54497569,(2024 VD1),25.58,False,False,2024-11-01,0.0203495578,0.0455029946,53514.9651963013,471628.97686615,Earth
54500034,(2024 WD1),23.24,False,False,2024-11-01,0.0597798714,0.1336718562,32112.5646296553,17912992.253599674,Earth
54500718,(2024 WD4),22.47,False,False,2024-11-01,0.0852226386,0.1905636132,54117.7979372892,22952637.18995512,Earth
54553930,(2025 UT2),24.99,False,False,2024-11-01,0.0267026877,0.0597090249,54769.4815629463,15290021.111590369,Earth
2138852,138852 (2000 WN10),20.3,False,False,2024-11-10,0.2315021222,0.5176544822,56791.0233891007,24389259.613959905,Earth
3392303,(2007 VE3),23.1,False,False,2024-11-10,0.063760979,0.1425738833,115918.8521566838,64474503.660455145,Earth
3550608,(2010 VP21),23.39,False,False,2024-11-10,0.0557898221,0.1247498347,40872.1998653075,16838115.490838435,Earth
54105518,(2021 AW5),26.54,False,False,2024-11-10,0.0130784109,0.0292442157,28843.9826068089,69682755.5091166,Earth
54212945,(2021 UE3),25.36,False,False,2024-11-10,0.0225193047,0.050354696,96236.7660235562,64312986.25104758,Earth
54357100,(2023 HF6),25.22,False,False,2024-11-10,0.024019003,0.0537081235,84296.1757599893,73451499.89397097,Earth
54495433,(2024 UC3),25.52,False,False,2024-11-10,0.0209196771,0.04677782,23936.1365054741,4229429.813776614,Earth
54494479,(2024 UZ),26.14,False,False,2024-11-10,0.0157237082,0.0351592805,17438.6465491883,6264528.405135607,Earth
54499609,(2024 VY3),27.79,False,False,2024-11-10,0.0073545309,0.016445231,39472.3385851442,759314.282753675,Earth
54499709,(2024 VS4),26.27,False,False,2024-11-10,0.0148099972,0.0331161605,42814.396192217,1189097.728463638,Earth
54503186,(2024 WL24),24.68,False,False,2024-11-10,0.0308003021,0.0688715693,28712.9097744297,12606386.91131204,Earth
3698845,(2014 WU202),26.8,False,False,2024-11-09,0.0116025908,0.0259441818,49170.5958346938,37203119.44291714,Earth
3727178,(2015 RG36),20.27,False,False,2024-11-09,0.2347226375,0.5248557734,19507.5710539278,14904767.910331188,Earth
3763478,(2016 VK3),24.7,False,False,2024-11-09,0.0305179233,0.0682401509,44007.9658926487,48620457.26003308,Earth
3774133,(2017 HA5),27.5,False,False,2024-11-09,0.008405334,0.0187948982,33815.5750384645,45967261.85804195,Earth
3776073,(2017 MF4),23.6,False,False,2024-11-09,0.0506471459,0.1132504611,22510.5034419785,73001011.81881705,Earth
3789431,(2017 VG15),24.79,False,False,2024-11-09,0.0292789148,0.0654696439,28192.1710805483,15151217.71525681,Earth
54280038,(2022 KZ1),26.12,False,False,2024-11-09,0.0158691979,0.0354846053,59147.1081048046,64247546.11391542,Earth
54338671,(2023 AK),27.75,False,False,2024-11-09,0.0074912618,0.0167509707,83911.109291861,56655131.5587294,Earth
54496019,(2024 UU4),26.84,False,False,2024-11-09,0.0113908197,0.0254706471,20542.5517043715,7445305.485110058,Earth
54497168,(2024 VE),25.94,False,False,2024-11-09,0.0172407032,0.0385513844,37361.9783838186,2115135.650897682,Earth
54499267,(2024 VQ2),24.19,False,False,2024-11-09,0.0385971268,0.0863057993,36386.4660102256,8463551.734826203,Earth
54500495,(2024 WR2),25.12,False,False,2024-11-09,0.0251509837,0.0562393094,37301.5074122287,13844073.938192956,Earth
54499168,(2024 VL2),25.66,False,False,2024-11-09,0.0196134944,0.0438571068,24531.631532054,3103436.461142105,Earth
54499462,(2024 VB3),25.87,False,False,2024-11-09,0.0178055329,0.039814382,25949.9992130426,3542413.025078882,Earth
2785648,785648 Likho (2015 RG36),20.27,False,False,2024-11-09,0.2347226375,0.5248557734,19507.5710496358,14904767.910331188,Earth
3092479,(2001 VH5),21.03,False,False,2024-11-08,0.1654074158,0.3698622257,53877.3462636095,21205542.682584833,Earth
3721289,(2015 MC),24.11,False,False,2024-11-08,0.0400456158,0.0895447192,18998.846340738,32578034.499025784,Earth
3729849,(2015 TN145),24.62,False,False,2024-11-08,0.0316632126,0.0708010957,22591.6094623972,8280724.168676288,Earth
3742131,(2016 CF32),23.7,False,False,2024-11-08,0.0483676488,0.1081533507,18193.7330840646,63740736.80435285,Earth
3745113,(2016 EL27),26.1,False,False,2024-11-08,0.0160160338,0.0358129403,33825.1525300504,38668504.82499002,Earth
3836302,(2018 WL1),21.23,False,False,2024-11-08,0.1508533561,0.3373183589,119296.9553795053,28799478.378832582,Earth
54211781,(2021 UQ),23.98,False,False,2024-11-08,0.0425162524,0.0950692305,77219.2474457692,54225040.27158381,Earth
54220001,(2021 VU12),24.27,False,False,2024-11-08,0.037201031,0.0831840342,33399.5011477092,14063666.168241315,Earth
54495419,(2024 UM2),24.94,False,False,2024-11-08,0.0273246732,0.0610998267,30287.6287299559,14206262.648488296,Earth
54495689,(2024 UD3),23.64,False,False,2024-11-08,0.0497227313,0.1111834072,43356.402228209,12309310.913290791,Earth
54496010,(2024 UM4),22.52,False,False,2024-11-08,0.0832827346,0.1862258558,81626.9424704168,11159630.383518353,Earth
54496017,(2024 UY4),26.48,False,False,2024-11-08,0.0134448195,0.0300635304,23679.6006617215,12232295.132334623,Earth
54496401,(2024 UF8),22.5,False,False,2024-11-08,0.0840533402,0.1879489824,51867.5231516742,29353501.53911629,Earth
54496211,(2024 US6),23.52,False,False,2024-11-08,0.052547853,0.1175005715,34896.0911393284,22822990.67924426,Earth
54496618,(2024 UK9),27.19,False,False,2024-11-08,0.0096951599,0.0216790366,16002.0488390297,1628862.912531907,Earth
54497171,(2024 UN13),25.68,False,False,2024-11-08,0.0194336768,0.0434550225,30688.5161505855,11185769.993338129,Earth
54497059,(2024 UK13),26.67,False,False,2024-11-08,0.0123184191,0.0275448225,35864.5205806842,3975972.635183172,Earth
54497455,(2024 VS),27.54,False,True,2024-11-08,0.0082519194,0.0184518527,42610.7491824064,1293985.432654608,Earth
54497464,(2024 VY),26.25,False,False,2024-11-08,0.0149470324,0.0334225806,66799.5526929496,842235.290030224,Earth
54497467,(2024 VZ),20.48,True,False,2024-11-08,0.2130860292,0.4764748465,63698.4127748545,13799973.922256509,Earth
54499268,(2024 VR2),25.48,False,False,2024-11-08,0.0213086029,0.0476474846,28752.0432243368,3690949.243874853,Earth
54499468,(2024 VJ3),26.93,False,False,2024-11-08,0.0109283596,0.0244365549,33214.7596677683,992912.822817801,Earth
54499613,(2024 VB4),24.51,False,False,2024-11-08,0.0333084924,0.0744800533,40196.6182560751,12415463.258035595,Earth
54504542,(2024 XD6),21.86,True,False,2024-11-08,0.1128638801,0.2523713081,60889.6643574398,25668348.090719912,Earth
3703059,(2014 YE15),28.3,False,False,2024-11-07,0.0058150704,0.0130028927,63728.7437011345,60361231.626084246,Earth
3733862,(2015 VU64),30.6,False,False,2024-11-07,0.0020162992,0.0045085821,39003.5611545811,36257944.04840569,Earth
3781718,(2017 SX11),21.04,False,False,2024-11-07,0.1646474378,0.3681628631,51423.8858198698,27444770.078680526,Earth
54328015,(2022 WQ3),28.11,False,False,2024-11-07,0.0063468024,0.0141918816,69606.1783439741,33949628.29971921,Earth
54340386,(2023 BM7),24.19,False,False,2024-11-07,0.0385971268,0.0863057993,18132.068508996,72858429.28109154,Earth
54471387,(2024 RG22),19.87,False,False,2024-11-07,0.2821986791,0.6310154296,77326.7184608818,25586315.305836704,Earth
54496389,(2024 UB7),22.68,False,False,2024-11-07,0.077366861,0.1729975604,58310.1890078814,9262300.075951027,Earth
54497054,(2024 VC),27.41,False,False,2024-11-07,0.0087610261,0.01959025,17420.7677556027,686670.454668895,Earth
54498803,(2024 VX1),27.29,False,False,2024-11-07,0.0092588058,0.0207033192,42928.2000162943,2660390.296588996,Earth
54499163,(2024 VF2),27.09,False,False,2024-11-07,0.0101520787,0.0227007381,32136.3679105417,1305087.808657084,Earth
54499683,(2024 VN4),26.2,False,False,2024-11-07,0.0152951935,0.0342010925,29932.9388349797,3750570.607295707,Earth
54500321,(2024 WA2),26.5,False,False,2024-11-07,0.0133215567,0.0297879063,20969.1188218221,5551486.254511419,Earth
54499159,(2024 VB2),25.87,False,False,2024-11-07,0.0178055329,0.039814382,65145.4644466552,622113.797677593,Earth
2138175,138175 (2000 EE104),20.49,True,False,2024-11-06,0.2121069879,0.4742856434,19590.6545932157,23416031.05839415,Earth
3063789,(2000 UR16),23.9,False,False,2024-11-06,0.04411182,0.0986370281,98067.4690349275,62266382.26702433,Earth
3695648,(2014 UB192),22.88,False,False,2024-11-06,0.0705594158,0.1577756503,21729.4642335407,61383585.86323016,Earth
3789471,(2017 WJ1),23.9,False,False,2024-11-06,0.04411182,0.0986370281,39026.4173622277,31431915.80477932,Earth
3824096,(2018 JU2),28.6,False,False,2024-11-06,0.0050647146,0.0113250461,29958.3957712413,73077184.34649959,Earth
3842752,(2019 LB1),27.0,False,False,2024-11-06,0.0105816886,0.023661375,22971.5688827994,14826868.170520974,Earth
54076927,(2020 UM5),26.0,False,False,2024-11-06,0.0167708462,0.0375007522,61892.018576896,21439090.76328741,Earth
54402472,(2023 VR1),25.83,False,False,2024-11-06,0.0181365625,0.0405545866,70980.622868894,47778761.12072634,Earth
54494476,(2024 UW),27.68,False,False,2024-11-06,0.0077366861,0.017299756,16800.5616777683,655671.053323661,Earth
54496197,(2024 UD6),27.36,False,False,2024-11-06,0.0089650967,0.0200465656,20665.0789734924,3141691.70325744,Earth
54496857,(2024 UT11),25.92,False,False,2024-11-06,0.0174002295,0.038908096,43477.5617118882,1793351.919069364,Earth
54499086,(2024 VA2),26.64,False,True,2024-11-06,0.0124897854,0.0279280092,59876.3687976907,1235028.358575489,Earth
54497938,(2024 VM1),27.36,False,False,2024-11-06,0.0089650967,0.0200465656,31058.955161224,310290.81562642,Earth
54499167,(2024 VK2),26.38,False,True,2024-11-06,0.0140784543,0.0314803809,30299.3565090578,2197085.438882617,Earth
54504552,(2024 XQ6),23.89,False,False,2024-11-06,0.0443154309,0.099092316,48218.297366813,23538342.05250934,Earth
2066146,66146 (1998 TU3),14.36,False,False,2024-11-05,3.5690692667,7.9806814968,41506.7933046629,13290710.758832328,Earth
3263448,(2004 XK14),22.44,False,False,2024-11-05,0.0864082036,0.1932146172,62444.32709112,32073682.828150935,Earth
3652856,(2013 UX),22.0,False,False,2024-11-05,0.1058168859,0.2366137501,91990.8783843199,51524462.37719269,Earth
3763972,(2016 WU1),23.85,False,False,2024-11-05,0.0451393163,0.1009345797,63362.9919610094,14095705.708616871,Earth
3836176,(2018 VY6),25.32,False,False,2024-11-05,0.0229379698,0.0512908597,52149.3040146787,51076661.66321567,Earth
54016280,(2020 FH2),21.16,True,False,2024-11-05,0.1557955241,0.3483693825,68153.869844856,45589969.83655013,Earth
54016668,(2020 HN3),29.4,False,True,2024-11-05,0.0035039264,0.0078350176,43853.5723391651,40783536.505368054,Earth
54016723,(2020 HD5),21.79,False,False,2024-11-05,0.1165614595,0.2606393469,77901.0272476661,68579506.16392903,Earth
54224422,(2021 WZ1),26.68,False,True,2024-11-05,0.0122618211,0.0274182656,93163.6704530056,64839448.68158566,Earth
54316888,(2022 US),24.62,False,False,2024-11-05,0.0316632126,0.0708010957,32537.9968320021,22718827.612175785,Earth
54491562,(2024 TW17),21.76,True,True,2024-11-05,0.1181829909,0.2642652014,90708.5092185616,21886406.705366697,Earth
54494152,(2024 TD22),24.13,False,False,2024-11-05,0.0396784754,0.0887237683,42754.366603687,3075514.557258937,Earth
54496028,(2024 UH5),26.77,False,False,2024-11-05,0.0117639989,0.0263051013,24740.103759364,621961.492086146,Earth
